Date,Airline,Flight,From,To,Dep Terminal,Dep Gate,Arr Terminal,Arr Gate,Canceled,Diverted To,Gate Departure (Scheduled),Gate Departure (Actual),Take off (Scheduled),Take off (Actual),Landing (Scheduled),Landing (Actual),Gate Arrival (Scheduled),Gate Arrival (Actual),Aircraft Type Name,Tail Number,PNR,Seat,Seat Type,Cabin Class,Flight Reason,Notes,Flight Flighty ID,Airline Flighty ID,Departure Airport Flighty ID,Arrival Airport Flighty ID,Diverted To Airport Flighty ID,Aircraft Type Flighty ID
2023-03-30,UAL,1615,CLE,SFO,,C23,3,F3,false,,2023-03-30T07:23,2023-03-30T07:16,,,,,2023-03-30T09:43,2023-03-30T09:36,Boeing 737-900ER,,,,,,,,8e46c44f-387a-474a-ac86-ca392d15861e,b57b4c86-4724-48f1-80be-d7de4036004a,c3e92536-273d-40e5-8464-45836fa4a427,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,24012541-435d-4a27-af8a-4791336f1965
2023-03-30,UAL,2230,SFO,ORD,3,F15,1,B3,false,,2023-03-30T10:49,2023-03-30T11:02,,,,,2023-03-30T17:10,2023-03-30T17:09,Boeing 757-300,,,,,,,,19eae0d0-3937-4062-a2c1-03f13416f501,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,a5eff314-18e7-4c87-bd38-0131882f1b8d,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-04-04,UAL,1811,ORD,BDL,1,C11,Main,25,false,,2023-04-04T18:31,2023-04-04T19:34,,,,,2023-04-04T21:50,2023-04-04T22:38,Boeing 737-900ER,,,,,,,,f0b8b6c5-f918-423b-8f3d-f602f024bf01,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,,24012541-435d-4a27-af8a-4791336f1965
2023-04-05,UAL,6098,BDL,IAD,Main,25,Main,D32,false,,2023-04-05T14:55,2023-04-05T14:52,,,,,2023-04-05T16:25,2023-04-05T16:12,Embraer 175,,,,,,,,d0d91e93-76e7-4068-bc7a-9a2ff2f46243,b57b4c86-4724-48f1-80be-d7de4036004a,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,519696f5-bda6-457c-ae4c-dd1cb07e20de,,36728d5b-40cd-46ec-93ba-8822376b565d
2023-04-05,UAL,2303,IAD,SAN,Main,D4,2,39,false,,2023-04-05T18:24,2023-04-05T18:27,,,,,2023-04-05T20:59,2023-04-05T21:09,Boeing 737 MAX 9,,,,,,,,249b05ca-4528-4a55-bed4-0b16056de7b5,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,dbeb2230-9c7b-428a-b122-a07186f48a86,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-04-06,UAL,1689,SAN,IAH,2,41,C,C36,false,,2023-04-06T10:33,2023-04-06T11:02,,,,,2023-04-06T15:40,2023-04-06T16:18,Boeing 737-900ER,,,,,,,,8d2c5054-87dc-4129-97e1-d1d7a5342402,b57b4c86-4724-48f1-80be-d7de4036004a,dbeb2230-9c7b-428a-b122-a07186f48a86,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,24012541-435d-4a27-af8a-4791336f1965
2023-04-06,UAL,2093,IAH,TPA,E,E20,,A7,false,,2023-04-06T18:05,2023-04-06T19:46,,,,,2023-04-06T21:16,2023-04-06T23:14,Airbus A320,,,,,,,,c83e90f9-2981-4836-9bb7-50aef1743fea,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,af50854a-e728-4e40-885b-d8b73b69f6e8,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-04-07,UAL,2619,TPA,DEN,,A7,Main,B9,false,,2023-04-07T10:02,2023-04-07T09:58,,,,,2023-04-07T12:06,2023-04-07T11:46,Airbus A320,,,,,,,,810d30b2-aa8f-421e-8ab2-d3b8473b5404,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-04-07,UAL,758,DEN,ORD,Main,B42,1,C18,false,,2023-04-07T16:00,2023-04-07T16:34,,,,,2023-04-07T19:29,2023-04-07T19:40,Boeing 777-200 ER,,,,,,,,4afa19c1-35c1-484b-9ae0-dcedcac9b10e,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,a0f171e1-86df-426a-8922-e460c0660ae6
2023-04-12,UAL,2395,ORD,MSP,2,E10,1,E6,false,,2023-04-12T07:17,2023-04-12T07:08,,,,,2023-04-12T08:44,2023-04-12T08:18,Boeing 737-900ER,,,,,,,,443b49cc-e271-4d46-b04b-1cef89a1dfd3,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,e6471588-a4ac-43ed-85de-adb08f1c3410,,24012541-435d-4a27-af8a-4791336f1965
2023-04-13,UAL,1453,MSP,EWR,1,E7,C,C133,false,,2023-04-13T06:00,2023-04-13T06:00,,,,,2023-04-13T09:44,2023-04-13T09:31,Boeing 737-800,,,,,,,,d0a680d4-1f59-46bb-b710-322d4b0ba0d3,b57b4c86-4724-48f1-80be-d7de4036004a,e6471588-a4ac-43ed-85de-adb08f1c3410,4427d229-a1e2-4955-81fa-9b5c0f103f12,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-04-13,UAL,1066,EWR,SEA,C,C113,Main,A11,false,,2023-04-13T11:59,2023-04-13T11:54,,,,,2023-04-13T15:13,2023-04-13T14:38,Boeing 737 MAX 8,,,,,,,,bdf8ff35-e457-41bd-add7-97ae71ae5d3a,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,b3f217fd-4bc7-4806-9efe-abe9446a74df,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-04-14,UAL,2375,SEA,ORD,Main,A8,1,B8,false,,2023-04-14T06:50,2023-04-14T06:43,,,,,2023-04-14T12:53,2023-04-14T12:30,Boeing 737-900ER,,,,,,,,29f54999-1b3a-4d57-a3ed-7669bf33a0de,b57b4c86-4724-48f1-80be-d7de4036004a,b3f217fd-4bc7-4806-9efe-abe9446a74df,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-04-17,UAL,1900,ORD,CLT,1,B12,,A25,false,,2023-04-17T07:10,2023-04-17T07:08,,,,,2023-04-17T10:10,2023-04-17T10:23,Boeing 737 MAX 8,,,,,,,,04757ed5-5413-4056-accb-1540dbaa4763,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-04-17,UAL,249,CLT,EWR,Main,A25,C,103,false,,2023-04-17T11:07,2023-04-17T12:23,,,,,2023-04-17T13:03,2023-04-17T14:12,Boeing 737 MAX 8,,,,,,,,2902c575-638c-4d5f-9476-2f1115e3417a,b57b4c86-4724-48f1-80be-d7de4036004a,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,4427d229-a1e2-4955-81fa-9b5c0f103f12,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-04-17,UAL,1576,EWR,TPA,C,C132,,A4,false,,2023-04-17T15:15,2023-04-17T15:13,,,,,2023-04-17T18:08,2023-04-17T18:16,Boeing 737 MAX 9,,,,,,,,d697c334-aeb1-43d6-bba3-50673342716a,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,af50854a-e728-4e40-885b-d8b73b69f6e8,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-04-18,UAL,1882,TPA,SFO,,A7,3,E9,false,,2023-04-18T07:00,2023-04-18T06:58,,,,,2023-04-18T09:44,2023-04-18T09:42,Boeing 737-800,,,,,,,,8751ac9f-3c3e-48cc-b26f-43f81af736b6,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-04-18,UAL,798,SFO,EUG,INTL,G3,,,false,,2023-04-18T10:36,2023-04-18T10:30,,,,,2023-04-18T12:18,2023-04-18T12:09,Airbus A319,,,,,,,,fb06a6c0-12a5-42bd-9b3b-f999f1fe2dc9,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,1fd43b8a-2bb1-4f63-be09-25e572a3583f,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-04-19,UAL,1208,EUG,DEN,,A4,,B26,false,,2023-04-19T05:00,2023-04-19T04:57,,,,,2023-04-19T08:32,2023-04-19T08:21,Boeing 737-900ER,,,,,,,,89d11405-ece5-4a38-be0e-c7d07a6cb105,b57b4c86-4724-48f1-80be-d7de4036004a,1fd43b8a-2bb1-4f63-be09-25e572a3583f,d00b5728-0678-4689-b660-fe9e583203dc,,24012541-435d-4a27-af8a-4791336f1965
2023-04-19,UAL,1144,DEN,MCI,,B28,,B45,false,,2023-04-19T09:59,2023-04-19T09:53,,,,,2023-04-19T12:36,2023-04-19T12:30,Boeing 737-900ER,,,,,,,,a3975ce6-a0bf-4b7e-ad75-b7952e00c786,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,bd6062aa-a329-43e4-b684-82b0e7579c91,,24012541-435d-4a27-af8a-4791336f1965
2023-04-20,UAL,2391,MCI,DEN,,B49,Main,B47,false,,2023-04-20T06:00,2023-04-20T07:20,,,,,2023-04-20T06:52,2023-04-20T08:13,Boeing 737-900ER,,,,,,,,1ee9c633-de64-4280-b208-d87b519755fe,b57b4c86-4724-48f1-80be-d7de4036004a,bd6062aa-a329-43e4-b684-82b0e7579c91,d00b5728-0678-4689-b660-fe9e583203dc,,24012541-435d-4a27-af8a-4791336f1965
2023-04-20,UAL,2415,DEN,ATL,,B29,N,T20,false,,2023-04-20T10:00,2023-04-20T09:56,,,,,2023-04-20T14:57,2023-04-20T15:03,Boeing 737-800,,,,,,,,739fb5d7-ec44-4c27-a4f7-8252dbfd2934,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,6f0c1d11-cfef-4b33-b462-90379270f593,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-04-20,UAL,516,ATL,ORD,N,T20,1,B10,false,,2023-04-20T16:01,2023-04-20T16:06,,,,,2023-04-20T17:06,2023-04-20T17:11,Boeing 737-800,,,,,,,,84f96d9a-99d2-468e-bf03-c5421190ce02,b57b4c86-4724-48f1-80be-d7de4036004a,6f0c1d11-cfef-4b33-b462-90379270f593,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-04-22,UAL,1811,ORD,BDL,1,C28,,23,false,,2023-04-22T18:31,2023-04-22T20:21,,,,,2023-04-22T21:50,2023-04-22T23:30,Boeing 737-900ER,,,,,,,,e354d45c-4472-4b7f-9a19-2a9d4b803229,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,,24012541-435d-4a27-af8a-4791336f1965
2023-04-23,UAL,6098,BDL,IAD,Main,21,Main,C20,false,,2023-04-23T14:55,2023-04-23T14:46,,,,,2023-04-23T16:25,2023-04-23T16:49,Embraer 175,,,,,,,,ac5fae98-3d3b-44cd-b026-778cec88cd00,b57b4c86-4724-48f1-80be-d7de4036004a,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,519696f5-bda6-457c-ae4c-dd1cb07e20de,,36728d5b-40cd-46ec-93ba-8822376b565d
2023-04-23,UAL,1382,IAD,SEA,Main,D11,Main,A8,false,,2023-04-23T18:11,2023-04-23T18:14,,,,,2023-04-23T21:05,2023-04-23T21:05,Boeing 737 MAX 8,,,,,,,,debbb910-1d60-44d1-afd6-cf3117cd7af9,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,b3f217fd-4bc7-4806-9efe-abe9446a74df,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-04-24,UAL,2628,SEA,IAH,,A9,C,C44,false,,2023-04-24T14:23,2023-04-24T14:24,,,,,2023-04-24T20:48,2023-04-24T20:39,Boeing 737-900ER,,,,,,,,122e8ccf-7470-41e4-8204-04479e4c62ba,b57b4c86-4724-48f1-80be-d7de4036004a,b3f217fd-4bc7-4806-9efe-abe9446a74df,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,24012541-435d-4a27-af8a-4791336f1965
2023-04-24,UAL,1652,IAH,ORD,C,C34,1,B4,false,,2023-04-24T22:06,2023-04-24T21:55,,,,,2023-04-25T00:45,2023-04-25T00:11,Boeing 737-800,,,,,,,,d352757d-d070-4229-bd3c-9bc9c298045b,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-05-01,UAL,1269,ORD,JAX,2,E5,,A8,false,,2023-05-01T18:19,2023-05-01T18:12,,,,,2023-05-01T21:50,2023-05-01T21:28,Airbus A319,,,,,,,,af88da8c-f545-4859-868a-a4db7ee30e83,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a768b9ea-0e2d-488a-bb17-a144e4d10dc2,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-05-02,UAL,2403,JAX,EWR,,A6,A,A15,false,,2023-05-02T11:04,2023-05-02T11:02,,,,,2023-05-02T13:23,2023-05-02T13:16,Airbus A319,,,,,,,,e2b97ee8-7f45-4af7-98d0-e79ea936ecb5,b57b4c86-4724-48f1-80be-d7de4036004a,a768b9ea-0e2d-488a-bb17-a144e4d10dc2,4427d229-a1e2-4955-81fa-9b5c0f103f12,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-05-02,UAL,1222,EWR,SJO,C,C94,M,A8,false,,2023-05-02T17:02,2023-05-02T17:16,,,,,2023-05-02T20:19,2023-05-02T20:34,Boeing 737 MAX 8,,,,,,,,0c9708a9-4ff5-479c-bce5-5c3c4f01861b,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,55e8cd24-de00-4418-9858-0aa6b2373ec5,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-05-03,UAL,1560,SJO,EWR,M,10,B,B57,false,,2023-05-03T12:44,2023-05-03T12:44,,,,,2023-05-03T19:59,2023-05-03T19:47,Boeing 737 MAX 8,,,,,,,,09b15b22-8d53-4c9f-bbe1-39459229c621,b57b4c86-4724-48f1-80be-d7de4036004a,55e8cd24-de00-4418-9858-0aa6b2373ec5,4427d229-a1e2-4955-81fa-9b5c0f103f12,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2023-05-03,UAL,1047,EWR,CLT,C,C112,,A25,false,,2023-05-03T21:37,2023-05-03T23:39,,,,,2023-05-03T23:40,2023-05-04T01:17,Boeing 737-900ER,,,,,,,,ca368e4f-9463-4b8a-bd6a-4a03c560274d,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,,24012541-435d-4a27-af8a-4791336f1965
2023-05-04,UAL,1377,CLT,DEN,Main,A25,Main,B24,false,,2023-05-04T16:14,2023-05-04T16:05,,,,,2023-05-04T18:06,2023-05-04T18:30,Boeing 737-800,,,,,,,,2f9967d6-63b0-4452-8846-b3672effe573,b57b4c86-4724-48f1-80be-d7de4036004a,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-05-04,UAL,1898,DEN,ORD,Main,A20,1,B11,false,,2023-05-04T17:48,2023-05-04T20:12,,,,,2023-05-04T21:20,2023-05-04T23:35,Boeing 737-900ER,,,,,,,,d0cebc93-7fdf-45de-a366-5fcf74a81e20,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-05-10,UAL,980,ORD,DUB,1,C15,2,426,false,,2023-05-10T21:25,2023-05-10T21:17,,,,,2023-05-11T11:10,2023-05-11T10:56,Boeing 757-200,,,,,,,,b190ef8c-0aff-45c4-ae18-9e601b992a94,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,5dc01a9f-6855-4248-8e7b-0fef83144078,,2c3a4012-9fb9-44fc-9a71-0b6cb336042e
2023-05-12,UAL,981,DUB,ORD,2,USPC,1,C9,false,,2023-05-12T11:35,2023-05-12T11:44,,,,,2023-05-12T14:10,2023-05-12T14:24,Boeing 757-200,,,,,,,,ce424d94-ace7-4649-aa57-de88f5907ca4,b57b4c86-4724-48f1-80be-d7de4036004a,5dc01a9f-6855-4248-8e7b-0fef83144078,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2c3a4012-9fb9-44fc-9a71-0b6cb336042e
2023-05-15,UAL,625,ORD,SAT,2,E6,B,1,false,,2023-05-15T20:06,2023-05-15T20:57,,,,,2023-05-15T23:02,2023-05-15T23:51,Boeing 737-800,,,,,,,,3ce9e7ad-81fc-4907-8d29-76d4243f5ed7,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,98f5f76d-76cd-47cc-9ec1-bdb59a9f9928,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-05-16,UAL,680,SAT,DEN,B,5,Main,B53,false,,2023-05-16T16:38,2023-05-16T17:07,,,,,2023-05-16T17:57,2023-05-16T18:45,Airbus A320,,,,,,,,7aeb9cc5-8b84-4b97-93d3-c010357a028f,b57b4c86-4724-48f1-80be-d7de4036004a,98f5f76d-76cd-47cc-9ec1-bdb59a9f9928,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-05-16,UAL,1450,DEN,SAN,Main,B49,2,41,false,,2023-05-16T20:20,2023-05-16T20:43,,,,,2023-05-16T21:38,2023-05-16T21:52,Airbus A320,,,,,,,,d34a642b-4344-4989-82ad-94c27ef13f7f,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,dbeb2230-9c7b-428a-b122-a07186f48a86,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-05-16,UAL,2478,SAN,ORD,2,41,1,B4,false,,2023-05-16T22:29,2023-05-16T22:24,,,,,2023-05-17T04:35,2023-05-17T04:18,Airbus A320,,,,,,,,cb31ca4d-6904-4749-851b-d8d0e84424a9,b57b4c86-4724-48f1-80be-d7de4036004a,dbeb2230-9c7b-428a-b122-a07186f48a86,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2023-05-18,UAL,2133,ORD,EWR,1,B5,A,A24,false,,2023-05-18T10:39,2023-05-18T11:03,,,,,2023-05-18T13:52,2023-05-18T14:04,Boeing 737-900ER,,,,,,,,f093de1d-f1fb-42c7-8b3e-65aa403414a8,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,4427d229-a1e2-4955-81fa-9b5c0f103f12,,24012541-435d-4a27-af8a-4791336f1965
2023-05-18,UAL,1546,TPA,MCO,,,,,false,,2023-05-18T16:15,2023-05-18T21:31,,,,,2023-05-18T19:06,,Boeing 757-200,,,,,,,,6647365d-76ba-499d-8d2c-b8abfbff5150,b57b4c86-4724-48f1-80be-d7de4036004a,af50854a-e728-4e40-885b-d8b73b69f6e8,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,2c3a4012-9fb9-44fc-9a71-0b6cb336042e
2023-05-19,UAL,1814,MCO,DEN,B,41,Main,B45,false,,2023-05-19T10:00,2023-05-19T09:54,,,,,2023-05-19T12:09,2023-05-19T11:48,Boeing 737-800,,,,,,,,76e719e3-953d-4d1b-b22f-6bc0b1a256f8,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-05-19,UAL,617,DEN,ORD,Main,B31,1,B3,false,,2023-05-19T13:25,2023-05-19T14:05,,,,,2023-05-19T16:56,2023-05-19T17:14,Boeing 737-900ER,,,,,,,,67a130d7-c2ac-45ba-ac8b-4485d952348e,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-05-25,UAL,2142,ORD,DCA,2,E7,2,B16,false,,2023-05-25T11:07,2023-05-25T11:04,,,,,2023-05-25T14:01,2023-05-25T13:58,Boeing 737-700,,,,,,,,a8e1a1b5-30f8-4c2a-bbc3-7d0993a2a10c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-05-25,UAL,2224,DCA,ORD,2,B16,1,C25,false,,2023-05-25T14:55,2023-05-25T14:53,,,,,2023-05-25T16:03,2023-05-25T16:05,Boeing 737-700,,,,,,,,560f6925-a946-48c9-94ed-003c6b4e4940,b57b4c86-4724-48f1-80be-d7de4036004a,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,a5eff314-18e7-4c87-bd38-0131882f1b8d,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2023-05-26,UAL,1947,ORD,RAP,1,B21,,4,false,,2023-05-26T08:50,2023-05-26T08:47,,,,,2023-05-26T10:19,2023-05-26T09:52,Airbus A319,,,,,,,,9abb4f63-8e2d-4e01-9cb2-9d276cf05b27,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,3c78e694-8917-42a7-8636-d6647bc91aee,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-05-26,UAL,2128,RAP,DEN,,4,,B16,false,,2023-05-26T11:10,2023-05-26T11:03,,,,,2023-05-26T12:38,2023-05-26T12:14,Airbus A319,,,,,,,,1acdc637-f1b8-4dd8-a3d5-c4b17b511f44,b57b4c86-4724-48f1-80be-d7de4036004a,3c78e694-8917-42a7-8636-d6647bc91aee,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-05-26,UAL,1104,DEN,ORD,Main,B22,1,B7,false,,2023-05-26T15:51,2023-05-26T18:52,,,,,2023-05-26T19:20,2023-05-26T22:28,Boeing 757-300,,,,,,,,2abada92-cc18-4240-9c1b-d679ca9d5ebe,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2023-05-31,UAL,1610,ORD,LAS,1,C26,3,D53,false,,2023-05-31T08:47,2023-05-31T08:44,,,,,2023-05-31T10:55,2023-05-31T10:24,Boeing 737-800,,,,,,,,d7399a75-6818-406c-8416-5f059b1ae9d9,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,13ec7b81-ab66-4c6c-b632-92f18740c05b,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2023-05-31,UAL,1714,LAS,IAH,3,D52,C,C12,false,,2023-05-31T12:00,2023-05-31T11:51,,,,,2023-05-31T17:02,2023-05-31T16:48,Boeing 737-900ER,,,,,,,,1059880d-4833-4f21-81c8-363ece9b67fd,b57b4c86-4724-48f1-80be-d7de4036004a,13ec7b81-ab66-4c6c-b632-92f18740c05b,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,24012541-435d-4a27-af8a-4791336f1965
2023-05-31,UAL,1172,IAH,ORD,C,C15,1,C28,false,,2023-05-31T18:32,2023-05-31T18:26,,,,,2023-05-31T21:15,2023-05-31T20:55,Boeing 737-900ER,,,,,,,,325d9106-4ea7-48c2-86ec-5b16bb48a80f,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-06-05,UAL,658,ORD,FAT,1,B21,,17,false,,2023-06-05T20:10,2023-06-05T20:04,,,,,2023-06-05T22:34,2023-06-05T22:01,Airbus A319,,,,,,,,5255f10c-bc67-4694-ae1b-53095d0097f1,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a4b0c75d-9491-497d-99b1-02f61765dcb9,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-06-06,UAL,1792,FAT,DEN,,15,,B15,false,,2023-06-06T13:34,2023-06-06T13:32,,,,,2023-06-06T16:50,2023-06-06T16:52,Airbus A319,,,,,,,,686d1b3d-4b2c-4273-b669-a339acfe1dd3,b57b4c86-4724-48f1-80be-d7de4036004a,a4b0c75d-9491-497d-99b1-02f61765dcb9,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-06-06,UAL,1541,DEN,MSY,Main,B7,Main,C7,false,,2023-06-06T17:48,2023-06-06T18:49,,,,,2023-06-06T21:28,2023-06-06T22:32,Airbus A319,,,,,,,,7d884bec-d692-452a-95e9-5651dac4a19a,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,f874b6f5-ac69-41f2-8cf4-76cf1a1aca9c,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2023-06-06,UAL,759,PHX,ORD,3,E7,1,C22,false,,2023-06-06T23:59,2023-06-07T00:01,,,,,2023-06-07T05:34,2023-06-07T05:20,Boeing 737-900ER,,,,,,,,98f28d26-fc88-4e57-97c4-4ba35c41c13d,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2023-06-07,UAL,2356,MSY,IAH,,C5,C,C41,false,,2023-06-07T17:40,2023-06-07T17:25,,,,,2023-06-07T19:00,2023-06-07T19:21,Boeing 737 MAX 9,,,,,,,,083c37c5-9bdc-4b1e-a312-c08e31b9a7e3,b57b4c86-4724-48f1-80be-d7de4036004a,f874b6f5-ac69-41f2-8cf4-76cf1a1aca9c,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,8240381a-dce7-4694-a1d8-4769a0c6507a
2023-06-07,UAL,2241,IAH,PHX,D,D1,3,E10,false,,2023-06-07T20:10,2023-06-07T20:56,,,,,2023-06-07T20:57,2023-06-07T21:42,Boeing 737-900ER,,,,,,,,1d6af2ba-4b32-4161-833c-db46b890417e,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a2f06eec-440b-48dd-9096-f9051e8a07ef,,24012541-435d-4a27-af8a-4791336f1965
